order_id,order_date,customer,email,product,category,quantity,unit_price,total_sale,region,sales_rep
ORD-1355,2024-08-26,Delta Supplies,orders@deltasupplies.com,Webcam Hd,Electronics,6,35,210,South,Anna K.
ORD-1750,2024-08-26,Blue Ridge Llc,admin@blueridge.com,Mechanical Keyboard,Electronics,10,79.99,799.9,West,Tom B.
ORD-1518,2024-08-27,Bright Horizons,hello@brighthorizons.com,Standing Desk,Furniture,7,549,3843,South,Lisa C.
ORD-1041,2024-08-28,Sunset Catering,orders@sunsetcatering.com,Pdf Editor,Software,3,79,237,North,Lisa C.
ORD-1317,2024-08-28,Rivera & Sons,contact@riverasons.com,Notebook Set,Office Supplies,14,18,252,East,Lisa C.
ORD-1374,2024-08-28,Global Tech,info@globaltech.com,Ergonomic Chair,Furniture,2,325,650,East,Sarah J.
ORD-1561,2024-08-28,Sunshine Bakery,orders@sunshine.com,Pen Pack,Office Supplies,10,8.99,89.9,North,Anna K.
ORD-1050,2024-08-29,Rivera & Sons,contact@riverasons.com,Vpn Annual,Software,3,49,147,West,Mike R.
ORD-1189,2024-08-30,Global Tech,info@globaltech.com,Standing Desk,Furniture,8,549,4392,West,Lisa C.
ORD-1233,2024-08-30,Sunshine Bakery,orders@sunshine.com,Notebook Set,Office Supplies,12,18,216,West,Anna K.
ORD-1309,2024-08-30,Acme Corp,billing@acme.com,Desk Lamp,Office Supplies,3,34.99,104.97,West,Anna K.
ORD-1358,2024-08-30,Novex Industries,purchase@novex.com,Pdf Editor,Software,12,79,948,North,Lisa C.
ORD-1432,2024-08-31,Rivera & Sons,contact@riverasons.com,Antivirus 1yr,Software,6,59.99,359.94,West,Anna K.
ORD-1785,2024-08-31,Rivera & Sons,contact@riverasons.com,Vpn Annual,Software,12,49,588,South,Tom B.
ORD-1824,2024-08-31,Peak Solutions,info@peaksol.com,Notebook Set,Office Supplies,2,18,36,North,Mike R.
ORD-1707,2024-09-01,Global Tech,info@globaltech.com,Antivirus 1yr,Software,8,59.99,479.92,South,Sarah J.
ORD-1799,2024-09-01,Global Tech,info@globaltech.com,Webcam Hd,Electronics,9,35,315,West,Lisa C.
ORD-1843,2024-09-01,Rivera & Sons,contact@riverasons.com,Wireless Mouse,Electronics,13,29.99,389.87,North,Lisa C.
ORD-1525,2024-09-02,Metro Office Co,buy@metrooffice.com,Ergonomic Chair,Furniture,7,325,2275,West,Anna K.
ORD-1564,2024-09-02,Greenleaf Ltd,contact@greenleaf.com,Pen Pack,Office Supplies,11,8.99,98.89,East,Sarah J.
ORD-1963,2024-09-02,Sunset Catering,orders@sunsetcatering.com,Standing Desk,Furniture,12,549,6588,East,Anna K.
ORD-1728,2024-09-03,Delta Supplies,orders@deltasupplies.com,Webcam Hd,Electronics,8,35,280,West,Lisa C.
ORD-1736,2024-09-03,Sunshine Bakery,orders@sunshine.com,Desk Lamp,Office Supplies,13,34.99,454.87,South,Tom B.
ORD-1312,2024-09-04,Bright Horizons,hello@brighthorizons.com,Notebook Set,Office Supplies,6,18,108,West,Anna K.
ORD-1700,2024-09-04,Rivera & Sons,contact@riverasons.com,Ergonomic Chair,Furniture,6,325,1950,North,Tom B.
ORD-1380,2024-09-05,Bright Horizons,hello@brighthorizons.com,Ergonomic Chair,Furniture,13,325,4225,West,Sarah J.
ORD-1883,2024-09-05,Greenleaf Ltd,contact@greenleaf.com,Stapler Pro,Office Supplies,3,22.5,67.5,North,Mike R.
ORD-1150,2024-09-06,Global Tech,info@globaltech.com,Pen Pack,Office Supplies,2,8.99,17.98,South,Lisa C.
ORD-1205,2024-09-06,Metro Office Co,buy@metrooffice.com,Wireless Mouse,Electronics,8,29.99,239.92,East,Mike R.
ORD-1415,2024-09-06,Delta Supplies,orders@deltasupplies.com,Vpn Annual,Software,8,49,392,East,Lisa C.
ORD-1851,2024-09-06,Peak Solutions,info@peaksol.com,Laptop Stand,Electronics,13,45,585,North,Mike R.
ORD-1997,2024-09-06,Blue Ridge Llc,admin@blueridge.com,Pen Pack,Office Supplies,12,8.99,107.88,West,Lisa C.
ORD-1340,2024-09-07,Peak Solutions,info@peaksol.com,"Monitor 27""",Electronics,11,220,2420,East,Tom B.
ORD-1780,2024-09-07,Novex Industries,purchase@novex.com,Desk Organizer,Office Supplies,11,12.5,137.5,South,Lisa C.
ORD-1216,2024-09-08,Novex Industries,purchase@novex.com,Pen Pack,Office Supplies,5,8.99,44.95,North,Anna K.
ORD-1394,2024-09-08,Bright Horizons,hello@brighthorizons.com,Monitor Arm,Furniture,2,89.99,179.98,East,Anna K.
ORD-1523,2024-09-08,Rivera & Sons,contact@riverasons.com,"Monitor 27""",Electronics,9,220,1980,South,Tom B.
ORD-1583,2024-09-09,Delta Supplies,orders@deltasupplies.com,Mechanical Keyboard,Electronics,5,79.99,399.95,West,Tom B.
ORD-1639,2024-09-09,Novex Industries,purchase@novex.com,"Monitor 27""",Electronics,9,220,1980,West,Lisa C.
ORD-1947,2024-09-09,Greenleaf Ltd,contact@greenleaf.com,Laptop Stand,Electronics,9,45,405,East,Anna K.
ORD-1967,2024-09-09,Rivera & Sons,contact@riverasons.com,Desk Lamp,Office Supplies,5,34.99,174.95,South,Sarah J.
ORD-1377,2024-09-10,Novex Industries,purchase@novex.com,Monitor Arm,Furniture,12,89.99,1079.88,North,Sarah J.
ORD-1462,2024-09-10,Sunset Catering,orders@sunsetcatering.com,Monitor Arm,Furniture,7,89.99,629.93,North,Mike R.
ORD-1621,2024-09-10,Greenleaf Ltd,contact@greenleaf.com,Ergonomic Chair,Furniture,8,325,2600,East,Lisa C.
ORD-1393,2024-09-11,Global Tech,info@globaltech.com,Stapler Pro,Office Supplies,2,22.5,45,East,Lisa C.
ORD-1941,2024-09-11,Rivera & Sons,contact@riverasons.com,Vpn Annual,Software,13,49,637,South,Sarah J.
ORD-1104,2024-09-12,Blue Ridge Llc,admin@blueridge.com,Antivirus 1yr,Software,2,59.99,119.98,West,Anna K.
ORD-1557,2024-09-12,Global Tech,info@globaltech.com,Pdf Editor,Software,3,79,237,East,Mike R.
ORD-1691,2024-09-12,Rivera & Sons,contact@riverasons.com,Desk Lamp,Office Supplies,5,34.99,174.95,West,Sarah J.
ORD-1744,2024-09-12,Global Tech,info@globaltech.com,Standing Desk,Furniture,10,549,5490,South,Lisa C.
ORD-1663,2024-09-13,Global Tech,info@globaltech.com,Stapler Pro,Office Supplies,7,22.5,157.5,West,Tom B.
ORD-1903,2024-09-13,Delta Supplies,orders@deltasupplies.com,Webcam Hd,Electronics,7,35,245,West,Sarah J.
ORD-1085,2024-09-14,Bright Horizons,hello@brighthorizons.com,Antivirus 1yr,Software,14,59.99,839.86,South,Anna K.
ORD-1566,2024-09-14,Global Tech,info@globaltech.com,Vpn Annual,Software,8,49,392,West,Tom B.
ORD-1601,2024-09-14,Metro Office Co,buy@metrooffice.com,Standing Desk,Furniture,6,549,3294,West,Tom B.
ORD-1683,2024-09-14,Novex Industries,purchase@novex.com,Vpn Annual,Software,6,49,294,East,Sarah J.
ORD-1931,2024-09-14,Rivera & Sons,contact@riverasons.com,Wireless Mouse,Electronics,11,29.99,329.89,South,Anna K.
ORD-1132,2024-09-15,Sunset Catering,orders@sunsetcatering.com,Ergonomic Chair,Furniture,10,325,3250,West,Tom B.
ORD-1281,2024-09-15,Novex Industries,purchase@novex.com,Stapler Pro,Office Supplies,10,22.5,225,West,Lisa C.
ORD-1352,2024-09-15,Acme Corp,billing@acme.com,Vpn Annual,Software,7,49,343,West,Sarah J.
ORD-1376,2024-09-15,Greenleaf Ltd,contact@greenleaf.com,Pdf Editor,Software,12,79,948,South,Tom B.
ORD-1571,2024-09-15,Global Tech,info@globaltech.com,Vpn Annual,Software,15,49,735,East,Anna K.
ORD-1083,2024-09-16,Bright Horizons,hello@brighthorizons.com,Laptop Stand,Electronics,6,45,270,South,Anna K.
ORD-1569,2024-09-16,Blue Ridge Llc,admin@blueridge.com,Monitor Arm,Furniture,5,89.99,449.95,East,Tom B.
ORD-1899,2024-09-17,Delta Supplies,orders@deltasupplies.com,Usb-C Hub,Electronics,9,49.99,449.91,North,Lisa C.
ORD-1930,2024-09-17,Blue Ridge Llc,admin@blueridge.com,Wireless Mouse,Electronics,14,29.99,419.85999999999996,South,Tom B.
ORD-1414,2024-09-18,Peak Solutions,info@peaksol.com,Antivirus 1yr,Software,8,59.99,479.92,East,Lisa C.
ORD-1364,2024-09-19,Peak Solutions,info@peaksol.com,Desk Lamp,Office Supplies,6,34.99,209.94,North,Lisa C.
ORD-1370,2024-09-20,Rivera & Sons,contact@riverasons.com,Desk Organizer,Office Supplies,10,12.5,125,South,Anna K.
ORD-1215,2024-09-22,Bright Horizons,hello@brighthorizons.com,Mechanical Keyboard,Electronics,11,79.99,879.89,South,Tom B.
ORD-1831,2024-09-22,Metro Office Co,buy@metrooffice.com,Pdf Editor,Software,5,79,395,West,Mike R.
ORD-1900,2024-09-22,Sunshine Bakery,orders@sunshine.com,Antivirus 1yr,Software,7,59.99,419.93,North,Lisa C.
ORD-1429,2024-09-23,Bright Horizons,hello@brighthorizons.com,Ergonomic Chair,Furniture,2,325,650,East,Anna K.
ORD-1483,2024-09-23,Peak Solutions,info@peaksol.com,Ergonomic Chair,Furniture,4,325,1300,East,Lisa C.
ORD-1698,2024-09-23,Sunset Catering,orders@sunsetcatering.com,Antivirus 1yr,Software,13,59.99,779.87,West,Lisa C.
ORD-1962,2024-09-23,Rivera & Sons,contact@riverasons.com,Pdf Editor,Software,8,79,632,South,Mike R.
ORD-1512,2024-09-24,Novex Industries,purchase@novex.com,Desk Organizer,Office Supplies,11,12.5,137.5,North,Mike R.
ORD-1908,2024-09-24,Delta Supplies,orders@deltasupplies.com,Standing Desk,Furniture,5,549,2745,South,Sarah J.
ORD-1596,2024-09-26,Sunshine Bakery,orders@sunshine.com,Monitor Arm,Furniture,6,89.99,539.94,East,Tom B.
ORD-1651,2024-09-26,Global Tech,info@globaltech.com,Pdf Editor,Software,1,79,79,South,Lisa C.
ORD-1516,2024-09-27,Novex Industries,purchase@novex.com,Monitor Arm,Furniture,5,89.99,449.95,North,Sarah J.
ORD-1882,2024-09-27,Blue Ridge Llc,admin@blueridge.com,Ergonomic Chair,Furniture,7,325,2275,West,Anna K.
ORD-1161,2024-09-28,Delta Supplies,orders@deltasupplies.com,"Monitor 27""",Electronics,11,220,2420,South,Tom B.
ORD-1204,2024-09-28,Blue Ridge Llc,admin@blueridge.com,Antivirus 1yr,Software,14,59.99,839.86,South,Mike R.
ORD-1332,2024-09-28,Metro Office Co,buy@metrooffice.com,Wireless Mouse,Electronics,15,29.99,449.85,East,Tom B.
ORD-1354,2024-09-28,Acme Corp,billing@acme.com,Standing Desk,Furniture,13,549,7137,East,Anna K.
ORD-1904,2024-09-28,Sunshine Bakery,orders@sunshine.com,Pdf Editor,Software,10,79,790,North,Mike R.
ORD-1980,2024-09-28,Metro Office Co,buy@metrooffice.com,Webcam Hd,Electronics,6,35,210,East,Mike R.
ORD-1246,2024-09-29,Bright Horizons,hello@brighthorizons.com,Wireless Mouse,Electronics,8,29.99,239.92,South,Anna K.
ORD-1314,2024-09-29,Novex Industries,purchase@novex.com,Vpn Annual,Software,2,49,98,East,Mike R.
ORD-1618,2024-09-30,Delta Supplies,orders@deltasupplies.com,Vpn Annual,Software,11,49,539,North,Anna K.
ORD-1003,2024-10-01,Global Tech,info@globaltech.com,Antivirus 1yr,Software,9,59.99,539.91,East,Anna K.
ORD-1387,2024-10-01,Rivera & Sons,contact@riverasons.com,Standing Desk,Furniture,1,549,549,East,Anna K.
ORD-1238,2024-10-02,Rivera & Sons,contact@riverasons.com,Monitor Arm,Furniture,15,89.99,1349.85,North,Sarah J.
ORD-1798,2024-10-02,Novex Industries,purchase@novex.com,Antivirus 1yr,Software,8,59.99,479.92,West,Anna K.
ORD-1059,2024-10-03,Novex Industries,purchase@novex.com,Ergonomic Chair,Furniture,5,325,1625,West,Lisa C.
ORD-1258,2024-10-03,Acme Corp,billing@acme.com,Standing Desk,Furniture,14,549,7686,South,Tom B.
ORD-1338,2024-10-03,Rivera & Sons,contact@riverasons.com,Mechanical Keyboard,Electronics,12,79.99,959.88,West,Sarah J.
ORD-1153,2024-10-04,Acme Corp,billing@acme.com,Vpn Annual,Software,4,49,196,West,Sarah J.
ORD-1567,2024-10-04,Peak Solutions,info@peaksol.com,Pdf Editor,Software,14,79,1106,West,Lisa C.
ORD-1685,2024-10-04,Blue Ridge Llc,admin@blueridge.com,Pen Pack,Office Supplies,6,8.99,53.94,West,Sarah J.
ORD-1949,2024-10-04,Sunshine Bakery,orders@sunshine.com,Monitor Arm,Furniture,5,89.99,449.95,South,Mike R.
ORD-1144,2024-10-05,Acme Corp,billing@acme.com,Monitor Arm,Furniture,15,89.99,1349.85,North,Sarah J.
ORD-1303,2024-10-05,Acme Corp,billing@acme.com,Antivirus 1yr,Software,4,59.99,239.96,West,Tom B.
ORD-1266,2024-10-07,Sunset Catering,orders@sunsetcatering.com,Stapler Pro,Office Supplies,3,22.5,67.5,West,Anna K.
ORD-1268,2024-10-07,Novex Industries,purchase@novex.com,Desk Lamp,Office Supplies,15,34.99,524.85,West,Tom B.
ORD-1319,2024-10-07,Sunshine Bakery,orders@sunshine.com,Pdf Editor,Software,2,79,158,East,Mike R.
ORD-1907,2024-10-07,Sunset Catering,orders@sunsetcatering.com,Antivirus 1yr,Software,9,59.99,539.91,South,Tom B.
ORD-1732,2024-10-08,Sunset Catering,orders@sunsetcatering.com,Laptop Stand,Electronics,14,45,630,East,Anna K.
ORD-1225,2024-10-09,Acme Corp,billing@acme.com,Laptop Stand,Electronics,5,45,225,South,Anna K.
ORD-1325,2024-10-09,Sunset Catering,orders@sunsetcatering.com,Pdf Editor,Software,4,79,316,South,Tom B.
ORD-1617,2024-10-09,Sunset Catering,orders@sunsetcatering.com,Pen Pack,Office Supplies,12,8.99,107.88,North,Sarah J.
ORD-1641,2024-10-09,Bright Horizons,hello@brighthorizons.com,Desk Organizer,Office Supplies,10,12.5,125,North,Anna K.
ORD-1706,2024-10-09,Blue Ridge Llc,admin@blueridge.com,Laptop Stand,Electronics,4,45,180,North,Mike R.
ORD-1879,2024-10-09,Metro Office Co,buy@metrooffice.com,Ergonomic Chair,Furniture,15,325,4875,West,Sarah J.
ORD-1905,2024-10-09,Greenleaf Ltd,contact@greenleaf.com,Laptop Stand,Electronics,8,45,360,North,Tom B.
ORD-1636,2024-10-10,Greenleaf Ltd,contact@greenleaf.com,Vpn Annual,Software,2,49,98,South,Sarah J.
ORD-1293,2024-10-11,Blue Ridge Llc,admin@blueridge.com,Notebook Set,Office Supplies,6,18,108,West,Mike R.
ORD-1458,2024-10-11,Global Tech,info@globaltech.com,Pen Pack,Office Supplies,8,8.99,71.92,South,Anna K.
ORD-2000,2024-10-11,Acme Corp,billing@acme.com,Antivirus 1yr,Software,5,59.99,299.95,West,Tom B.
ORD-1046,2024-10-12,Blue Ridge Llc,admin@blueridge.com,Usb-C Hub,Electronics,8,49.99,399.92,West,Lisa C.
ORD-1718,2024-10-12,Global Tech,info@globaltech.com,Stapler Pro,Office Supplies,14,22.5,315,North,Anna K.
ORD-1874,2024-10-12,Sunset Catering,orders@sunsetcatering.com,Pdf Editor,Software,11,79,869,East,Mike R.
ORD-1956,2024-10-12,Peak Solutions,info@peaksol.com,Antivirus 1yr,Software,6,59.99,359.94,West,Tom B.
ORD-1976,2024-10-12,Metro Office Co,buy@metrooffice.com,Vpn Annual,Software,9,49,441,South,Lisa C.
ORD-1002,2024-10-14,Rivera & Sons,contact@riverasons.com,Antivirus 1yr,Software,8,59.99,479.92,East,Sarah J.
ORD-1096,2024-10-14,Global Tech,info@globaltech.com,Standing Desk,Furniture,12,549,6588,West,Mike R.
ORD-1200,2024-10-14,Metro Office Co,buy@metrooffice.com,Standing Desk,Furniture,11,549,6039,North,Tom B.
ORD-1423,2024-10-14,Rivera & Sons,contact@riverasons.com,Pdf Editor,Software,6,79,474,East,Sarah J.
ORD-1437,2024-10-14,Metro Office Co,buy@metrooffice.com,Laptop Stand,Electronics,9,45,405,North,Mike R.
ORD-1661,2024-10-14,Bright Horizons,hello@brighthorizons.com,Desk Organizer,Office Supplies,10,12.5,125,South,Sarah J.
ORD-1190,2024-10-15,Acme Corp,billing@acme.com,Desk Organizer,Office Supplies,2,12.5,25,East,Anna K.
ORD-1328,2024-10-15,Blue Ridge Llc,admin@blueridge.com,Laptop Stand,Electronics,8,45,360,South,Anna K.
ORD-1734,2024-10-15,Bright Horizons,hello@brighthorizons.com,"Monitor 27""",Electronics,6,220,1320,South,Anna K.
ORD-1981,2024-10-15,Metro Office Co,buy@metrooffice.com,Pdf Editor,Software,7,79,553,East,Anna K.
ORD-1035,2024-10-16,Acme Corp,billing@acme.com,Monitor Arm,Furniture,7,89.99,629.93,East,Sarah J.
ORD-1965,2024-10-16,Metro Office Co,buy@metrooffice.com,Desk Organizer,Office Supplies,6,12.5,75,South,Mike R.
ORD-1181,2024-10-17,Delta Supplies,orders@deltasupplies.com,Stapler Pro,Office Supplies,4,22.5,90,West,Anna K.
ORD-1184,2024-10-17,Acme Corp,billing@acme.com,Stapler Pro,Office Supplies,6,22.5,135,South,Anna K.
ORD-1943,2024-10-17,Peak Solutions,info@peaksol.com,Vpn Annual,Software,1,49,49,East,Mike R.
ORD-1614,2024-10-18,Global Tech,info@globaltech.com,Stapler Pro,Office Supplies,5,22.5,112.5,North,Sarah J.
ORD-1572,2024-10-19,Peak Solutions,info@peaksol.com,Laptop Stand,Electronics,12,45,540,South,Tom B.
ORD-1315,2024-10-20,Rivera & Sons,contact@riverasons.com,Desk Organizer,Office Supplies,5,12.5,62.5,East,Anna K.
ORD-1781,2024-10-20,Acme Corp,billing@acme.com,Standing Desk,Furniture,4,549,2196,West,Tom B.
ORD-1057,2024-10-21,Blue Ridge Llc,admin@blueridge.com,Ergonomic Chair,Furniture,14,325,4550,West,Lisa C.
ORD-1075,2024-10-21,Peak Solutions,info@peaksol.com,Vpn Annual,Software,11,49,539,West,Lisa C.
ORD-1142,2024-10-21,Rivera & Sons,contact@riverasons.com,Standing Desk,Furniture,5,549,2745,West,Lisa C.
ORD-1070,2024-10-22,Bright Horizons,hello@brighthorizons.com,Notebook Set,Office Supplies,11,18,198,West,Mike R.
ORD-1125,2024-10-22,Delta Supplies,orders@deltasupplies.com,Ergonomic Chair,Furniture,5,325,1625,South,Anna K.
ORD-1262,2024-10-22,Delta Supplies,orders@deltasupplies.com,Pen Pack,Office Supplies,6,8.99,53.94,East,Anna K.
ORD-1389,2024-10-22,Sunset Catering,orders@sunsetcatering.com,Desk Lamp,Office Supplies,5,34.99,174.95,West,Anna K.
ORD-1501,2024-10-22,Greenleaf Ltd,contact@greenleaf.com,Webcam Hd,Electronics,1,35,35,South,Tom B.
ORD-1375,2024-10-23,Novex Industries,purchase@novex.com,Ergonomic Chair,Furniture,14,325,4550,South,Anna K.
ORD-1629,2024-10-23,Novex Industries,purchase@novex.com,"Monitor 27""",Electronics,12,220,2640,South,Sarah J.
ORD-1937,2024-10-23,Novex Industries,purchase@novex.com,Usb-C Hub,Electronics,14,49.99,699.86,West,Lisa C.
ORD-1602,2024-10-24,Bright Horizons,hello@brighthorizons.com,Ergonomic Chair,Furniture,10,325,3250,East,Sarah J.
ORD-1898,2024-10-24,Global Tech,info@globaltech.com,Desk Organizer,Office Supplies,4,12.5,50,North,Anna K.
ORD-1006,2024-10-25,Peak Solutions,info@peaksol.com,Ergonomic Chair,Furniture,3,325,975,West,Sarah J.
ORD-1585,2024-10-25,Sunset Catering,orders@sunsetcatering.com,Usb-C Hub,Electronics,6,49.99,299.94,South,Anna K.
ORD-1825,2024-10-25,Peak Solutions,info@peaksol.com,"Monitor 27""",Electronics,1,220,220,South,Mike R.
ORD-1367,2024-10-26,Blue Ridge Llc,admin@blueridge.com,Vpn Annual,Software,12,49,588,West,Mike R.
ORD-1418,2024-10-26,Rivera & Sons,contact@riverasons.com,Pen Pack,Office Supplies,10,8.99,89.9,West,Sarah J.
ORD-1062,2024-10-27,Greenleaf Ltd,contact@greenleaf.com,Desk Lamp,Office Supplies,11,34.99,384.89,North,Tom B.
ORD-1064,2024-10-27,Rivera & Sons,contact@riverasons.com,Pen Pack,Office Supplies,13,8.99,116.87,South,Anna K.
ORD-1491,2024-10-27,Blue Ridge Llc,admin@blueridge.com,Vpn Annual,Software,14,49,686,North,Sarah J.
ORD-1555,2024-10-27,Acme Corp,billing@acme.com,Ergonomic Chair,Furniture,3,325,975,West,Sarah J.
ORD-1892,2024-10-27,Peak Solutions,info@peaksol.com,Webcam Hd,Electronics,11,35,385,West,Mike R.
ORD-1972,2024-10-27,Greenleaf Ltd,contact@greenleaf.com,Monitor Arm,Furniture,1,89.99,89.99,North,Lisa C.
ORD-1065,2024-10-28,Novex Industries,purchase@novex.com,Usb-C Hub,Electronics,5,49.99,249.95,North,Mike R.
ORD-1076,2024-10-28,Peak Solutions,info@peaksol.com,Mechanical Keyboard,Electronics,14,79.99,1119.86,East,Lisa C.
ORD-1162,2024-10-28,Greenleaf Ltd,contact@greenleaf.com,Pdf Editor,Software,7,79,553,East,Mike R.
ORD-1454,2024-10-30,Rivera & Sons,contact@riverasons.com,Stapler Pro,Office Supplies,5,22.5,112.5,East,Tom B.
ORD-1598,2024-10-30,Global Tech,info@globaltech.com,Mechanical Keyboard,Electronics,5,79.99,399.95,North,Tom B.
ORD-1286,2024-10-31,Delta Supplies,orders@deltasupplies.com,Usb-C Hub,Electronics,7,49.99,349.93,East,Tom B.
ORD-1590,2024-10-31,Blue Ridge Llc,admin@blueridge.com,Vpn Annual,Software,7,49,343,North,Sarah J.
ORD-1139,2024-11-01,Delta Supplies,orders@deltasupplies.com,Standing Desk,Furniture,1,549,549,East,Tom B.
ORD-1403,2024-11-01,Blue Ridge Llc,admin@blueridge.com,Wireless Mouse,Electronics,9,29.99,269.91,North,Sarah J.
ORD-1915,2024-11-01,Bright Horizons,hello@brighthorizons.com,Usb-C Hub,Electronics,12,49.99,599.88,West,Lisa C.
ORD-1453,2024-11-02,Metro Office Co,buy@metrooffice.com,Mechanical Keyboard,Electronics,7,79.99,559.93,West,Tom B.
ORD-1814,2024-11-02,Novex Industries,purchase@novex.com,Stapler Pro,Office Supplies,3,22.5,67.5,South,Tom B.
ORD-1969,2024-11-03,Delta Supplies,orders@deltasupplies.com,Notebook Set,Office Supplies,3,18,54,North,Sarah J.
ORD-1768,2024-11-04,Bright Horizons,hello@brighthorizons.com,Monitor Arm,Furniture,3,89.99,269.97,South,Anna K.
ORD-1807,2024-11-04,Sunshine Bakery,orders@sunshine.com,Pdf Editor,Software,9,79,711,East,Mike R.
ORD-1294,2024-11-05,Novex Industries,purchase@novex.com,Vpn Annual,Software,3,49,147,South,Mike R.
ORD-1034,2024-11-06,Delta Supplies,orders@deltasupplies.com,Usb-C Hub,Electronics,5,49.99,249.95,North,Anna K.
ORD-1635,2024-11-06,Blue Ridge Llc,admin@blueridge.com,Standing Desk,Furniture,6,549,3294,North,Sarah J.
ORD-1846,2024-11-06,Delta Supplies,orders@deltasupplies.com,Pdf Editor,Software,9,79,711,West,Mike R.
ORD-1970,2024-11-06,Metro Office Co,buy@metrooffice.com,Vpn Annual,Software,9,49,441,West,Lisa C.
ORD-1248,2024-11-07,Metro Office Co,buy@metrooffice.com,Pen Pack,Office Supplies,7,8.99,62.93,East,Sarah J.
ORD-1061,2024-11-08,Rivera & Sons,contact@riverasons.com,Laptop Stand,Electronics,14,45,630,West,Lisa C.
ORD-1214,2024-11-08,Peak Solutions,info@peaksol.com,Monitor Arm,Furniture,1,89.99,89.99,South,Tom B.
ORD-1336,2024-11-08,Peak Solutions,info@peaksol.com,Desk Lamp,Office Supplies,2,34.99,69.98,South,Anna K.
ORD-1989,2024-11-08,Delta Supplies,orders@deltasupplies.com,"Monitor 27""",Electronics,5,220,1100,West,Tom B.
ORD-1327,2024-11-09,Acme Corp,billing@acme.com,Monitor Arm,Furniture,13,89.99,1169.87,North,Tom B.
ORD-1757,2024-11-09,Novex Industries,purchase@novex.com,Vpn Annual,Software,9,49,441,West,Tom B.
ORD-1079,2024-11-10,Delta Supplies,orders@deltasupplies.com,Pdf Editor,Software,10,79,790,North,Tom B.
ORD-1089,2024-11-10,Novex Industries,purchase@novex.com,Stapler Pro,Office Supplies,7,22.5,157.5,South,Sarah J.
ORD-1148,2024-11-10,Rivera & Sons,contact@riverasons.com,Vpn Annual,Software,7,49,343,West,Sarah J.
ORD-1257,2024-11-10,Acme Corp,billing@acme.com,Mechanical Keyboard,Electronics,6,79.99,479.94,East,Tom B.
ORD-1838,2024-11-10,Peak Solutions,info@peaksol.com,"Monitor 27""",Electronics,13,220,2860,East,Mike R.
ORD-1036,2024-11-11,Bright Horizons,hello@brighthorizons.com,Pdf Editor,Software,7,79,553,East,Lisa C.
ORD-1316,2024-11-11,Novex Industries,purchase@novex.com,Standing Desk,Furniture,14,549,7686,South,Anna K.
ORD-1329,2024-11-11,Blue Ridge Llc,admin@blueridge.com,Standing Desk,Furniture,1,549,549,North,Anna K.
ORD-1675,2024-11-11,Sunset Catering,orders@sunsetcatering.com,Vpn Annual,Software,7,49,343,West,Mike R.
ORD-1346,2024-11-12,Novex Industries,purchase@novex.com,Desk Lamp,Office Supplies,13,34.99,454.87,South,Lisa C.
ORD-1921,2024-11-14,Rivera & Sons,contact@riverasons.com,Standing Desk,Furniture,12,549,6588,North,Sarah J.
ORD-1024,2024-11-15,Novex Industries,purchase@novex.com,Laptop Stand,Electronics,15,45,675,East,Anna K.
ORD-1067,2024-11-15,Metro Office Co,buy@metrooffice.com,Standing Desk,Furniture,10,549,5490,East,Tom B.
ORD-1245,2024-11-15,Metro Office Co,buy@metrooffice.com,Ergonomic Chair,Furniture,12,325,3900,East,Tom B.
ORD-1660,2024-11-15,Sunset Catering,orders@sunsetcatering.com,Desk Organizer,Office Supplies,6,12.5,75,South,Lisa C.
ORD-1227,2024-11-16,Delta Supplies,orders@deltasupplies.com,Standing Desk,Furniture,13,549,7137,East,Sarah J.
ORD-1230,2024-11-16,Global Tech,info@globaltech.com,Notebook Set,Office Supplies,14,18,252,West,Sarah J.
ORD-1945,2024-11-16,Bright Horizons,hello@brighthorizons.com,Antivirus 1yr,Software,12,59.99,719.88,West,Sarah J.
ORD-1078,2024-11-17,Novex Industries,purchase@novex.com,Desk Lamp,Office Supplies,2,34.99,69.98,West,Tom B.
ORD-1192,2024-11-17,Sunshine Bakery,orders@sunshine.com,Standing Desk,Furniture,15,549,8235,North,Sarah J.
ORD-1894,2024-11-17,Delta Supplies,orders@deltasupplies.com,Laptop Stand,Electronics,5,45,225,South,Mike R.
ORD-1694,2024-11-18,Global Tech,info@globaltech.com,Monitor Arm,Furniture,9,89.99,809.91,West,Mike R.
ORD-1992,2024-11-18,Metro Office Co,buy@metrooffice.com,Ergonomic Chair,Furniture,14,325,4550,North,Mike R.
ORD-1263,2024-11-19,Delta Supplies,orders@deltasupplies.com,Antivirus 1yr,Software,2,59.99,119.98,South,Lisa C.
ORD-1503,2024-11-19,Rivera & Sons,contact@riverasons.com,Pdf Editor,Software,12,79,948,West,Sarah J.
ORD-1508,2024-11-19,Metro Office Co,buy@metrooffice.com,Pdf Editor,Software,1,79,79,North,Sarah J.
ORD-1784,2024-11-19,Novex Industries,purchase@novex.com,"Monitor 27""",Electronics,2,220,440,North,Mike R.
ORD-1854,2024-11-19,Metro Office Co,buy@metrooffice.com,Monitor Arm,Furniture,3,89.99,269.97,East,Anna K.
ORD-1390,2024-11-20,Rivera & Sons,contact@riverasons.com,Pdf Editor,Software,14,79,1106,East,Mike R.
